subject,slice,mean_fg_dice,WT_dice,TC_dice,ET_dice
BraTS-GLI-00033-101,82,0.9688061476887468,0.9597661144424661,0.9797901282588826,0.9797901282588826
BraTS-GLI-00033-101,83,0.9648292790704939,0.9521757863058774,0.9766974688676783,0.9766974688676783
BraTS-GLI-00033-101,84,0.9578858558861645,0.9459541062883523,0.9755679382821328,0.9755679382821328
BraTS-GLI-00033-101,85,0.9627759224682604,0.9477071601049546,0.9736905624007505,0.9736905624007505
BraTS-GLI-00033-101,86,0.9531373861191481,0.9277149708928203,0.9688747007265563,0.9688747007265563
BraTS-GLI-00033-101,87,0.9383306297934985,0.9028472071500007,0.9671742808909731,0.9671742808909731
BraTS-GLI-00033-101,88,0.8193082719997297,0.6364301391234711,0.5422031476808274,0.5422031476808274
BraTS-GLI-00033-101,89,0.7938765093773533,0.6573681020877089,0.3747747759013067,0.3747747759013067
BraTS-GLI-00033-101,90,0.8032243381768491,0.7207207210002795,0.3898305110600402,0.3898305110600402
BraTS-GLI-00033-101,91,0.715189876387646,0.7449139284117153,1.1627906841535966e-08,1.1627906841535966e-08
BraTS-GLI-00033-101,92,0.7109533492936764,0.6944908185400821,9.4339621751513e-09,9.4339621751513e-09
BraTS-GLI-00033-101,93,0.9641119222284381,0.8564476889137526,1.0,1.0
BraTS-GLI-00033-101,94,0.7079772136524866,0.737373738036935,2.2222221728395074e-08,2.2222221728395074e-08
BraTS-GLI-00033-101,95,0.9307692310355029,0.7230769241420119,1.0,1.0
BraTS-GLI-00033-101,96,0.9204545459065083,0.6818181836260331,1.0,1.0
BraTS-GLI-00033-101,97,0.9481981986648811,0.7927927946595243,1.0,1.0
BraTS-GLI-00033-101,98,0.9568965522195798,0.8275862088783195,1.0,1.0
BraTS-GLI-00033-101,99,0.9615384620315581,0.8461538481262327,1.0,1.0
BraTS-GLI-00033-101,100,0.9325396836104812,0.7301587344419248,1.0,1.0
BraTS-GLI-00033-101,101,0.8750000156249981,0.5000000624999923,1.0,1.0
BraTS-GLI-00512-100,48,0.7500000029069767,1.1627906841535966e-08,1.1627906841535966e-08,1.1627906841535966e-08
BraTS-GLI-00512-100,49,0.9743735763681696,0.8974943054726782,0.8974943054726782,0.8974943054726782
